TaxoName,sensitiveSample_1,sensitiveSample_2,sensitiveSample_3,sensitiveSample_4,sensitiveSample_5,sensitiveSample_6,sensitiveSample_7,sensitiveSample_8,sensitiveSample_9,sensitiveSample_10,sensitiveSample_11,sensitiveSample_12,sensitiveSample_13,sensitiveSample_14,sensitiveSample_15,sensitiveSample_16,sensitiveSample_17,sensitiveSample_18,sensitiveSample_19,sensitiveSample_20,sensitiveSample_21,sensitiveSample_22,sensitiveSample_23,sensitiveSample_24,sensitiveSample_25,sensitiveSample_26,sensitiveSample_27,sensitiveSample_28,sensitiveSample_29,sensitiveSample_30,sensitiveSample_31,sensitiveSample_32,sensitiveSample_33,sensitiveSample_34,sensitiveSample_35,sensitiveSample_36,sensitiveSample_37,sensitiveSample_38,tolerantSample_1,tolerantSample_2,tolerantSample_3,tolerantSample_4,tolerantSample_5,tolerantSample_6,tolerantSample_7,tolerantSample_8,tolerantSample_9,tolerantSample_10,tolerantSample_11,tolerantSample_12,tolerantSample_13,tolerantSample_14,tolerantSample_15,tolerantSample_16,tolerantSample_17,tolerantSample_18,tolerantSample_19,tolerantSample_20,tolerantSample_21,tolerantSample_22,tolerantSample_23,tolerantSample_24,tolerantSample_25,tolerantSample_26,tolerantSample_27,tolerantSample_28,tolerantSample_29,tolerantSample_30,tolerantSample_31,tolerantSample_32,tolerantSample_33,tolerantSample_34,tolerantSample_35,tolerantSample_36,tolerantSample_37,tolerantSample_38,tolerantSample_39,tolerantSample_40,tolerantSample_41,tolerantSample_42,tolerantSample_43,tolerantSample_44,tolerantSample_45,tolerantSample_46,tolerantSample_47,tolerantSample_48,tolerantSample_49,tolerantSample_50,tolerantSample_51,tolerantSample_52,tolerantSample_53,tolerantSample_54,tolerantSample_55,tolerantSample_56,tolerantSample_57,tolerantSample_58,tolerantSample_59,tolerantSample_60
piperine,21.3265,232.1183,0.526,0.4595,0.8187,0.3449,3.7931,16.9325,49.1598,1.0,0.0374,3.3938,13.0448,12.2824,326.1996,28.7128,2.636,0.139,0.1932,52.1082,12.7079,0.4317,0.5252,0.0757,0.1808,63.8786,0.3408,175.6417,0.1868,0.2735,0.174,6.3157,0.1737,37.7511,18.24,0.0374,10.7698,13.4301,52.4766,0.5525,0.8887,0.4151,0.503,0.0374,4.4774,0.1745,0.1029,1.3018,35.1618,0.4512,0.0374,0.1102,1.9761,0.7551,0.0374,0.458,0.3089,2.1965,24.7032,4.2798,0.4413,0.2614,6.0082,2.1935,0.0682,0.0374,3.309,0.0374,0.1546,0.0374,0.6023,0.4125,0.1247,0.3556,0.1694,0.456,6.1032,13.3058,52.6536,0.997,0.0374,0.4302,0.1597,0.4152,0.0374,5.6336,22.3313,0.4411,0.0374,1.8249,0.0374,0.5322,1.2072,1.8912,1.5912,0.0374,2.368,0.0374
pregnen-diol disulfate*,1.1494,2.566,0.0443,0.0443,0.0443,0.5353,3.4374,0.0443,0.0443,0.0443,1.4665,4.0649,0.6607,5.0998,5.4353,0.2511,0.0443,0.0443,0.256,0.0443,0.0851,0.0443,0.0443,2.5429,0.0443,1.5488,2.4707,0.0443,0.0443,0.0443,0.0443,0.0443,0.0443,0.4802,0.8474,0.0443,2.9354,0.8798,0.6251,0.0443,0.0443,1.3337,0.0443,1.0149,0.1732,0.0692,0.0443,0.0443,0.0447,0.0443,0.0443,0.0443,0.0443,0.0443,1.2738,0.0443,0.0443,0.0443,0.8179,1.9575,0.0443,0.0443,0.0443,0.0443,1.6269,0.5567,0.0443,0.1229,0.0443,2.453,0.0443,0.0443,0.0443,0.0443,0.0443,0.2034,0.0443,0.0443,0.0443,0.0443,0.0443,0.0443,0.0443,0.0443,0.2795,0.0443,0.0443,0.0443,0.0443,0.0443,3.6383,0.4009,0.0443,0.0677,0.0443,0.0443,0.0443,0.7558
pregnenediol sulfate (C21H34O5S)*,2.5692,5.4521,0.0835,0.0835,0.1735,0.3622,1.6721,0.0835,0.0835,0.0835,0.8488,1.0,2.5458,2.6285,5.0297,3.1816,0.0835,0.0835,0.6419,0.0835,0.3055,0.5477,1.7482,1.5625,0.0835,0.9906,1.607,0.0835,0.0835,0.0835,0.0835,0.0835,0.0835,0.2979,0.5267,0.0835,0.6408,2.7969,0.6147,0.0835,0.0835,1.7953,0.0835,0.7621,0.427,1.282,0.0835,0.0835,0.1038,0.0835,0.0835,0.0835,0.0835,0.0835,2.1028,0.0835,0.0835,0.0835,0.6418,1.5251,0.0835,0.0835,0.0835,0.0835,1.5089,1.17,0.0835,0.1405,0.0835,1.5002,0.106,0.0835,0.0835,0.0835,0.0835,0.1224,0.0835,0.0835,0.0835,0.0835,0.0835,0.0835,0.0835,0.0835,0.6004,0.0835,0.0835,0.0835,0.0835,0.0835,4.8594,0.4137,0.0835,0.0835,0.0835,0.0835,0.0835,0.8797
pregnenetriol sulfate*,1.6157,1.8241,0.1328,0.1328,0.1328,0.1328,1.4312,0.1328,0.1328,0.1328,0.3144,1.0566,1.8282,1.5797,2.2751,0.6353,0.1328,0.1328,0.4056,0.1328,0.1638,0.1366,1.413,0.819,0.1328,0.5589,1.1424,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,1.1579,1.6709,0.6902,0.1328,0.1328,1.0648,0.1328,0.3536,0.1818,0.4389,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.642,0.1328,0.1328,0.1328,0.7679,1.3438,0.1328,0.1328,0.1328,0.1328,1.2031,1.1534,0.1328,0.1328,0.1328,0.9031,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1764,0.1328,0.1328,0.1328,0.1328,0.1328,1.5671,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.5086
pregnenolone sulfate,1.6174,1.9329,0.2762,0.2762,0.2762,0.2762,1.1485,0.2762,0.2762,0.2762,0.5886,0.3589,0.8933,1.3118,2.7265,1.2904,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.9634,0.8088,0.2762,0.7821,1.0874,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,1.6673,0.9795,0.2762,0.2762,0.7762,0.2762,0.5592,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,1.5761,0.2762,0.2762,0.2762,0.9505,2.5558,0.2762,0.2762,0.2762,0.2762,1.1328,0.7398,0.2762,0.2762,0.2762,1.0,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,3.0822,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762,0.2762
pyridoxate,0.313,1.1566,1.8544,0.5029,1.29,1.5071,0.8534,0.942,1.655,0.4215,0.7713,0.6534,0.8049,0.2585,0.4373,0.4031,0.541,0.7715,0.7305,0.7594,0.9698,0.9634,0.7118,0.5957,1.0603,0.8495,0.6057,1.2109,0.6215,0.4763,1.3769,0.7469,0.9455,0.9223,1.8279,1.9729,0.5676,0.8123,1.5133,0.9408,1.8854,0.7371,0.0103,1.2721,2.3449,1.5824,2.2713,1.2567,0.1665,1.6681,1.1341,0.4058,2.0187,2.768,1.1883,1.1117,0.8476,0.9511,1.0479,1.0895,1.1488,1.2914,1.1273,1.4974,0.7732,0.2664,0.7829,0.2072,1.687,0.4115,2.1147,3.4455,2.2587,1.5887,1.4802,1.0,4.8451,1.1949,0.0139,0.0468,1.6875,1.7738,1.4605,1.4352,0.2796,1.9739,1.3808,1.4006,0.5598,0.9668,0.5505,1.6881,0.6374,1.2248,0.9277,0.7654,0.8178,0.8147
pyridoxine (Vitamin B6),0.5932,0.1882,0.1882,0.1882,0.1882,0.714,0.721,0.1882,0.1882,1.2157,0.5859,2.9646,0.1882,0.1882,0.1882,0.6213,0.1882,0.6099,0.4401,0.528,1.9186,0.1882,0.1882,2.02,0.6985,0.1882,0.1882,0.8854,1.5155,0.1882,0.9799,1.5517,0.5919,3.5947,13.4699,0.9738,4.265,0.8024,0.3228,2.7682,0.5288,1.7776,4.9508,0.1882,0.1882,0.7214,0.7773,0.1882,1.0195,1.5138,3.7554,0.5635,0.1882,0.1882,0.5449,0.8545,0.1882,2.7019,0.8834,0.1882,2.2216,3.9152,0.1882,1.5598,6.3954,0.6,1.1062,7.7125,4.3002,19.7577,0.7571,0.1882,0.837,0.1882,1.5988,2.735,0.1882,0.5561,0.5609,0.9805,0.8743,1.091,2.0185,6.4393,0.7805,1.1306,0.1882,0.7983,2.8015,0.7874,8.7308,0.5789,1.7332,1.9354,0.1882,0.9088,0.7563,2.308
quinate,0.9607,6.0519,2.9372,0.5638,7.2413,0.327,4.7606,0.235,0.5676,4.0,3.3291,0.3498,0.4594,5.4232,3.8146,4.4949,2.2142,1.2805,0.9315,6.0441,1.6509,0.0656,29.3437,19.9386,0.9109,0.2134,0.1065,9.9081,0.4372,2.1469,1.7429,1.0136,0.9871,7.4997,7.5733,3.5061,1.0129,1.0,0.8565,1.2173,0.0782,4.4021,0.0658,0.3025,0.7713,0.8311,0.15,0.6597,0.4974,1.4525,0.0546,0.2415,1.839,2.3352,3.4412,4.2044,0.1979,1.571,0.597,2.1247,0.1395,0.404,0.3956,1.9366,0.3939,61.8287,0.1824,65.0098,3.0129,10.5379,0.0647,0.1169,0.9,0.3664,0.0363,0.6909,0.1341,1.3048,0.5316,1.2309,5.6356,0.5055,0.1387,0.3891,1.5706,0.2044,10.0589,0.6926,2.8242,12.2245,6.5828,5.3048,0.0933,0.4317,1.8254,1.4293,0.1846,0.4147
ribitol,0.8887,1.4742,0.2601,0.9155,0.4089,1.4815,2.2014,0.532,1.4878,1.6859,0.388,0.0856,0.3935,0.0856,0.0856,0.6412,0.6557,0.2259,0.1217,1.5394,5.0187,1.1025,0.4102,0.7192,1.617,0.5704,0.8195,0.3601,0.5544,0.2621,2.1365,1.2031,2.8419,0.475,0.6349,2.3122,0.0856,0.0856,0.6148,2.5278,5.8732,0.913,0.6351,0.0994,2.0472,1.3204,1.9685,0.2829,3.7611,0.2499,1.555,1.7908,0.7844,0.6573,2.4649,0.2343,0.6939,0.359,0.2123,0.7461,3.0326,3.181,5.857,2.0967,1.3948,0.7924,2.6057,1.2067,1.5209,0.3685,2.6995,3.987,1.293,0.4065,1.6326,1.3189,0.0856,0.1063,1.9021,1.5111,0.7924,0.4964,0.656,1.9851,1.2803,0.8747,1.7667,1.0845,3.3779,1.1113,0.9116,2.9552,1.2236,0.6983,0.5931,0.8913,0.228,1.1775
S-methylmethionine,0.1596,0.1596,0.7785,0.1596,0.1596,2.4401,2.4056,0.1596,0.1596,0.1596,0.1596,0.4301,0.1596,0.5705,0.1596,0.1596,0.1596,2.19,0.2634,0.1596,0.7413,0.1596,0.1596,0.3532,0.1596,0.5511,0.1596,0.1596,1.1738,4.519,1.446,0.1596,0.1596,1.0609,3.2897,0.2799,0.1596,0.1596,0.1596,0.1596,0.1596,0.1596,0.1596,0.1596,0.1596,1.0596,0.1596,0.1596,0.1596,4.2707,0.1596,0.1596,0.1596,0.1596,0.1596,0.1596,0.1596,0.8184,0.1596,0.1596,0.1596,0.1596,0.1596,0.1596,0.1596,0.1596,0.1596,0.3805,0.1596,0.4906,0.1596,0.1596,11.135,2.6764,0.1596,0.1596,0.1596,0.1596,0.1596,0.1596,1.2651,0.1596,0.1596,0.1596,0.4189,0.1596,1.7364,0.9404,0.1596,0.1596,0.1596,0.1596,0.1596,0.1596,0.1596,1.5191,0.1596,0.1596
sebacate (C10-DC),0.1303,0.7863,0.6563,0.1545,1.2243,1.6302,0.6345,1.3615,2.4961,0.4206,1.074,0.9913,0.3898,0.0613,0.4287,0.3293,0.3097,1.1942,0.4822,0.4242,0.9307,1.3171,0.9803,0.7832,2.6877,1.1764,0.4951,0.7467,0.8497,0.6175,2.2129,0.5283,1.885,0.7536,0.8451,0.8292,1.3699,1.2631,1.7701,1.4103,1.8331,2.0519,2.5429,0.3262,2.132,1.3692,2.0856,0.6526,1.0168,0.5899,0.6758,2.3311,2.3017,0.9252,0.7264,0.9622,0.5309,2.323,1.3144,1.4491,2.2588,2.9236,3.5385,2.4137,1.9278,0.362,1.5113,2.2805,0.2948,0.5399,1.0087,3.0709,0.3245,0.6053,2.2085,1.7545,0.5366,0.5528,2.338,1.6158,1.1271,0.9696,0.9354,1.2316,1.7543,1.1215,2.8362,1.8419,0.0613,0.9157,0.4004,1.0248,0.5465,0.9753,0.7091,0.5935,1.3702,1.1185
skatol,0.3079,0.3079,0.3079,0.3079,0.3338,0.3079,0.3079,0.3079,1.3019,1.8937,0.3079,0.7967,0.4216,0.3079,0.3079,0.3079,0.3079,0.3079,0.3079,0.3079,0.3079,0.5602,0.3079,0.3079,1.7379,0.3079,0.3079,0.3079,0.3079,0.3079,1.8767,2.1463,5.7949,0.3079,0.3079,0.3079,0.5696,1.4695,0.3734,0.903,0.3079,0.3991,0.914,0.3079,0.3079,0.6336,0.4668,0.3079,3.9487,6.4069,0.57,6.4674,0.3079,0.3554,0.4184,1.2996,0.3079,0.3079,0.3079,0.3079,1.2285,1.1487,0.529,0.3593,0.3079,1.3981,0.6042,0.3079,0.3079,0.3079,1.7656,0.8474,0.3079,0.4648,1.2111,0.5656,0.3079,0.3079,1.1916,3.035,3.4139,3.8323,0.3079,0.8454,0.3079,1.29,0.9879,0.31,0.3079,0.3079,0.3079,0.3079,2.227,0.3643,0.3079,0.3079,0.3079,0.3079
sphingosine,9.1106,1.5109,2.161,0.797,0.9571,0.8212,0.8555,0.3931,0.8792,5.5253,0.5876,2.408,3.0496,1.4242,2.0004,2.4446,10.9744,10.192,8.18,0.8668,2.9278,0.446,3.0598,2.5661,0.2428,1.4034,1.4335,0.7917,0.3108,1.3426,0.4342,10.361,6.1222,1.0446,0.8324,0.3087,1.527,0.8155,1.2777,2.0945,0.42,1.1695,0.2039,3.4343,1.3627,1.7312,0.3283,3.3388,0.415,1.0114,0.5813,0.3915,0.3716,3.744,1.0,1.8976,0.827,1.7053,0.3882,0.567,6.6539,1.7184,0.3229,0.5821,1.5824,0.1078,0.9029,2.304,7.4067,1.8048,0.2115,0.2122,1.6899,1.0234,0.3961,0.7459,3.962,4.1132,0.2351,0.1052,0.9442,1.1385,0.1116,0.1325,2.3022,0.8073,0.193,0.6556,0.3093,1.2759,0.3368,1.3419,0.4459,0.9524,1.017,0.2708,1.1357,2.4378
stearoyl ethanolamide,4.2904,3.1404,3.144,0.75,0.7519,3.1921,4.0307,2.0183,1.1261,0.2265,5.0456,1.9097,3.7331,1.7515,3.4207,5.7436,8.4807,7.0528,3.9714,1.5482,1.9218,0.9276,0.7575,2.1019,0.6831,3.858,3.0354,0.8518,0.306,2.2272,0.532,0.176,0.187,3.8582,4.1808,3.5065,1.1993,4.9177,0.3789,0.2202,0.4263,6.9508,0.3148,4.8365,1.0,7.4417,1.4749,6.7727,0.283,0.2089,0.6808,0.3356,0.5915,3.2409,0.7668,0.1886,0.4747,1.8277,0.3836,0.8577,0.3726,0.6168,0.2447,0.9266,13.3642,0.5124,0.505,0.8235,6.7275,2.579,0.2666,0.2756,4.4377,6.1222,0.3651,0.5511,13.3175,5.9015,0.3513,0.2302,0.4185,0.456,0.2592,0.7897,3.218,1.7512,0.2456,0.7095,0.6086,3.3556,1.756,1.8873,0.3087,0.3054,0.8224,0.4187,2.4944,2.2053
stearoylcarnitine (C18),0.1245,1.3401,1.4046,0.1245,0.4235,0.6195,1.4186,1.1826,0.9545,0.1245,0.401,0.6896,1.0566,1.3102,1.915,1.2339,0.4115,1.519,1.2254,0.1245,1.0,0.9044,0.9758,0.4809,0.1245,0.9309,0.9523,1.2072,0.1245,1.5778,0.1245,0.1245,0.1245,0.4503,0.4682,0.1245,0.1245,1.3851,0.1245,0.1245,0.1245,2.9488,0.1245,1.638,0.1245,3.845,0.1245,1.1985,0.1245,0.1245,0.1245,0.1245,0.1245,1.2579,0.1245,0.1245,0.4621,0.7611,0.6232,1.7376,0.1245,0.3773,0.1245,0.1245,3.6149,0.9371,0.1245,0.3687,1.999,0.7773,0.1245,0.1245,2.2263,1.1908,0.1245,0.1245,2.6065,0.1245,0.1245,0.1245,0.1245,0.1245,0.1245,0.1245,0.8915,0.1245,0.1245,0.2144,0.4295,0.2919,0.1245,0.1245,0.1245,0.1245,0.1245,0.1245,0.77,0.1245
stigmasterol,0.737,3.1606,0.8775,2.4601,2.8101,0.6529,3.3378,0.5489,3.606,1.9398,5.3084,2.5497,0.9316,2.5151,1.3668,4.3542,0.4867,1.4511,1.0477,0.7559,1.2268,3.334,2.2205,0.7648,0.3001,3.2632,2.3322,0.2424,0.2081,2.2337,2.7304,0.8346,0.4626,1.1558,0.6418,0.5464,2.4459,2.2801,0.5674,1.1919,0.9393,3.7865,0.4924,1.5557,2.8257,1.7064,0.5507,2.3224,0.5429,1.6781,0.7269,0.3282,0.1236,0.4108,0.3894,0.2786,0.2413,6.0206,0.2858,0.5712,0.9523,3.4047,0.3065,0.9304,2.7108,0.7215,0.5341,1.1693,1.4572,3.3284,1.1559,1.7966,2.2832,2.6201,0.3136,0.3951,2.0001,1.7008,0.1236,0.1236,0.5435,0.3269,0.5517,0.3683,1.1283,0.8831,0.1236,0.4952,1.4237,1.3484,2.9266,0.6269,0.1573,0.4011,0.7184,0.3392,4.563,2.8455
suberate (C8-DC),0.7197,1.0222,0.9523,0.2146,1.7411,1.5109,1.0465,0.801,2.5538,1.8826,0.7473,1.061,1.0,0.1738,0.7167,1.3413,0.4368,0.4688,0.5158,0.311,0.7138,0.9535,0.5978,0.6229,2.6045,0.5648,0.4411,0.6024,0.4985,0.5699,1.9297,0.8757,1.4146,0.5916,0.7585,0.5833,0.6767,1.0949,1.6992,1.3964,1.5069,1.8785,2.0747,0.3377,2.1644,1.3386,1.6489,1.455,1.5947,0.6997,0.6229,1.4899,1.6003,0.6663,0.8545,0.9705,0.6788,1.4038,1.1845,1.0848,1.4972,3.8084,2.3292,2.1492,1.0229,0.7978,1.3101,2.6779,0.5108,0.4391,1.3349,1.5822,0.6385,1.1384,2.0672,1.3881,0.6916,0.5986,1.7478,1.9007,1.1449,0.9771,0.5599,1.4481,1.1135,0.8645,2.0142,1.5788,0.179,1.3182,0.3413,0.5158,0.8511,1.119,0.7725,0.6258,0.8897,0.9787
succinylglutamine,0.2259,0.2259,0.7085,1.2885,1.8165,1.0904,1.0645,0.2259,0.2259,0.2259,1.9292,0.2259,0.2259,6.6536,1.9187,0.2259,0.2259,1.4187,2.1738,2.3129,4.737,1.6496,1.3548,2.3439,0.2259,0.4491,0.6965,1.242,0.8231,0.2259,1.6212,0.5325,0.5831,1.6362,0.7091,1.6163,1.2114,0.9319,0.6914,0.2259,0.2259,0.9811,0.2259,0.9786,2.3238,1.4392,0.3993,0.2259,0.9935,0.2259,0.2259,0.2259,0.5312,0.4639,0.7545,0.2259,0.2259,0.2259,1.2648,1.244,0.2259,0.2259,0.2259,1.7836,0.2259,0.6543,0.2259,2.0277,2.4476,0.5337,1.5255,0.8652,0.2259,0.2259,0.8049,1.2182,0.6197,0.2259,1.0065,1.1152,0.2259,0.778,0.7202,0.2259,0.6076,0.2259,1.5594,1.4729,0.2259,0.2259,1.9189,1.5598,0.2259,0.2259,0.7949,0.9637,0.2259,0.2259
taurine,0.1661,29.2707,0.808,1.5013,0.2314,2.9616,0.3546,9.8371,0.5703,0.366,0.5859,28.6193,50.3844,37.8765,16.0517,17.2881,21.6678,0.6991,14.0579,3.3585,13.8555,0.2473,0.6568,14.3326,1.1537,1.226,0.9306,2.7897,0.2972,11.3285,1.4935,0.2326,0.1398,2.0734,2.1619,0.429,31.4173,0.7928,0.9054,0.1111,0.4844,0.3706,0.2944,21.9017,7.0276,1.3136,0.4591,3.0555,3.2844,0.0894,0.1752,0.2274,0.0894,1.0801,0.3324,0.1306,0.1018,3.7264,4.2812,1.3737,0.0907,0.1166,0.1019,9.1674,0.2545,1.7348,0.3674,32.9821,9.2825,16.6228,7.6688,3.3312,1.5812,0.3838,0.508,1.7651,1.1652,0.489,0.8977,1.6242,1.0694,0.1101,1.087,1.1827,5.2015,0.4585,0.1817,0.2515,3.5077,3.1779,10.4095,0.1442,0.1174,0.5065,1.29,0.4628,0.2268,1.1089
taurodeoxycholate,0.093,1.6992,0.093,0.093,0.093,0.3241,0.093,1.9901,0.093,0.093,0.093,0.093,0.8784,0.093,2.6849,0.093,0.093,0.093,2.3305,0.2595,2.3515,0.093,0.093,5.0174,0.093,0.093,0.093,0.093,0.3578,0.093,0.093,0.093,0.093,1.1216,1.5404,0.1695,0.2381,0.093,0.093,0.093,0.093,0.093,0.093,2.2712,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,104.8658,0.093,2.7654,0.093,0.093,0.2893,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.3962,0.093,0.2665,0.093,0.093,0.093,0.093,0.093,0.2256,0.093,0.093,0.093,0.093
tetrahydrocortisol sulfate (2),1.8477,1.5646,1.2684,0.2889,0.9605,0.2889,0.7661,0.745,0.2889,0.2889,0.318,1.1423,0.3104,2.7848,3.5855,1.5874,2.2421,2.0053,1.7268,1.3132,0.5217,0.8054,1.1647,1.0661,0.2889,0.4085,0.6689,0.2889,0.2889,0.5136,0.2889,0.2889,0.2889,0.4245,0.4275,0.5598,0.7632,0.7577,0.2889,0.2889,0.2889,1.1293,0.2889,1.853,1.0608,0.9328,0.2889,0.7907,0.2889,1.1253,0.2889,0.2889,0.2889,1.0149,1.0303,0.2889,0.2889,1.2934,0.3401,1.7508,0.2889,0.2889,0.2889,0.2889,1.0868,1.1198,0.2889,0.4675,1.3987,2.1848,0.8906,1.1164,0.8207,0.9851,0.2889,0.2889,0.8973,0.6692,0.2889,0.2889,0.8676,0.2889,0.2889,0.2889,0.2889,0.2889,0.2889,0.2889,0.2889,0.3077,0.8262,0.2889,0.2889,0.2889,0.2889,0.2889,1.7219,2.7241
thymine,1.0544,0.8675,0.9877,0.161,0.8039,1.6622,1.1133,0.9663,1.7617,0.9688,1.0303,0.3522,0.0865,0.2602,1.0,1.2471,2.9001,1.0725,0.8654,0.7405,0.0787,1.1929,0.7125,0.2833,0.5352,0.4717,0.5961,1.5676,1.9256,0.3458,1.5126,0.7798,2.2752,0.4354,0.5663,1.752,0.3273,0.0711,1.4867,2.2773,1.2961,1.1249,1.2079,0.2641,1.3009,0.9408,1.3756,0.6463,1.1568,0.6309,1.1114,2.5778,1.1629,0.7546,1.3304,1.7949,0.8068,0.5228,1.9826,1.9665,2.6569,2.2559,1.5894,1.2529,1.5468,0.7202,2.1151,0.4314,1.0374,0.2358,0.5814,1.6471,0.6741,0.9001,0.7017,1.379,0.2859,0.6132,1.6245,1.2006,0.7116,0.9391,0.7164,1.3317,1.1029,0.8563,1.9314,1.8577,0.0668,1.9215,0.5674,1.8793,0.7755,1.378,0.7969,1.4317,0.8921,1.2029
trimethylamine N-oxide,0.2401,12.0997,1.2852,2.5392,0.2401,2.0068,0.4011,0.8025,0.8153,0.2401,0.8613,0.6725,9.7195,15.1809,3.2287,6.4313,17.0522,1.3165,6.2583,1.4435,48.3187,0.6011,0.2901,3.1106,10.9303,0.2401,0.598,1.5329,0.7419,3.1239,1.2112,0.2401,0.6968,1.9554,2.0853,0.6502,0.8659,13.0768,0.4881,1.3599,0.2401,0.4931,0.2401,3.6487,5.6903,1.1115,0.5591,0.4693,0.696,7.2576,0.7279,0.9192,1.5834,0.9365,0.6449,0.2401,0.8334,0.2401,1.2724,1.1539,1.2597,0.7219,0.2401,1.0322,0.5345,0.3841,0.9505,3.3102,3.056,4.691,0.9643,0.5021,2.578,0.5663,0.7057,1.0737,0.5305,0.4824,0.7089,0.4181,0.7893,0.6165,0.5564,0.5836,1.4704,1.5808,0.6002,1.0853,0.2401,0.8508,2.326,0.597,0.2401,1.0,0.9028,1.063,0.2401,0.2401
tryptophylglycine,0.2434,0.7404,0.2434,0.2434,2.4928,0.2434,0.4638,0.4191,0.2434,6.064,0.7689,0.2434,0.2434,1.226,0.2434,0.2434,0.2434,0.3012,0.7587,0.2434,1.0702,1.2787,0.8752,5.4374,4.8026,0.2434,0.2434,1.6509,0.3216,2.6677,0.2434,4.9621,0.2434,1.4995,1.55,0.2434,0.2434,0.2434,0.2434,0.2434,1.97,0.2434,0.2434,0.6539,0.2434,1.0,0.2434,0.2434,0.2434,0.2434,1.0467,0.2434,1.1115,0.2434,0.2434,0.2434,0.2434,0.2434,0.2434,0.5875,0.2434,0.2434,0.2434,3.2156,0.2434,0.5908,0.2434,3.2125,0.2434,0.2434,0.2434,0.2434,0.2434,0.2434,0.5094,0.2434,0.2434,1.6296,3.2351,0.8649,0.2434,0.6882,0.3034,0.2434,0.2434,0.3816,0.6749,1.4808,0.2434,0.2434,0.2434,0.2434,0.2434,0.2434,0.2434,0.2434,0.8976,0.2434
undecanedioate (C11-DC),0.2295,0.9505,0.6849,0.1343,0.9981,0.8668,1.279,1.3526,9.3889,0.4082,1.4798,0.6916,0.3225,0.1343,0.5437,0.4319,0.3538,0.7734,0.6241,0.6291,0.8777,1.6006,1.0031,0.6077,1.1812,0.7138,0.6587,1.287,1.1479,0.5242,1.8879,0.7141,2.0593,0.9442,1.2096,1.0977,0.7403,1.1937,1.2612,0.9215,1.6861,1.8023,1.852,0.2156,1.724,1.4671,1.4221,0.4468,0.7118,0.5725,0.7302,1.7602,1.0482,0.9769,0.952,1.4429,0.8247,1.6591,1.3646,1.087,0.8443,1.883,2.5351,1.8118,1.7014,0.3429,1.3375,1.7459,0.2929,0.4708,0.4868,1.9705,0.5878,0.9105,1.0043,1.1361,0.4329,0.4843,1.6247,0.8792,1.4093,0.7899,1.4362,1.5815,1.7092,1.7198,2.2363,1.898,0.1343,1.1793,0.5399,1.4386,0.8746,1.0081,0.8516,1.0091,1.1705,1.5284
xanthopterin,1.748,1.0965,0.8032,0.8836,1.468,0.6599,1.0377,0.8338,0.5789,1.3571,1.7651,1.0541,1.5817,0.9765,1.7883,1.0124,1.4441,1.0677,0.7105,1.9494,1.7371,0.8518,0.7097,0.371,1.4327,0.937,1.1813,1.3839,1.4952,1.0396,0.8694,1.3777,1.1846,0.8214,1.3002,0.8457,0.7473,1.4539,1.1401,0.6257,1.6998,0.863,1.3873,0.4958,0.2648,0.9145,0.8938,0.7294,0.6037,1.1944,1.0799,0.9776,2.0663,0.8278,0.8562,0.8526,0.8397,0.8773,1.0735,1.3035,1.1641,0.54,1.3862,0.929,0.7224,0.9401,1.5476,0.9752,1.0064,1.1438,0.7235,0.1089,0.9506,0.5752,1.1593,0.7787,1.6234,0.9395,0.4529,0.4629,1.4915,1.3452,0.2265,0.8444,1.2486,0.925,1.6115,1.2702,0.2739,1.0,1.1614,1.0273,1.1788,0.8116,0.7585,0.7126,0.9107,1.3756
