# Gene Family	3003B	3004B	3005B	3007B	3008B	3009B	3012B	3013B	3014B	3016B	3020B	3021B	3022B	3023B	3025B	3026B	3027B	3028B	3029B	3030B	3031B	3032B	3033B	3036B	3037B	3039B	3042B	3043B	3044B	3046B	3047B	3048B	3049B
4.2.2.23	38.848	78.281	5	7.927	14.52	0	100.551	25.856	7.085	66.895	62.671	1362.239	0	170.284	6.895	156.8	0	17.925	0	169.787	141.333	14.491	216.57	91.949	0	94.517	65.713	158.031	62.533	161.86	27.483	21.126	230.373
4.2.2.25	25.277	0	0	0	0	0	73.677	8.415	12.041	86.602	0	0	8.412	53.927	7.276	28.832	0	0	0	33.864	16.737	0	165.141	0	0	55.054	13.361	8.346	0	136.527	17.931	0	14.477
4.2.2.3	0	0	0	0	0	0	0	8.557	0	0	0	0	0	0	0	0	0	0	0	0	0	8.305	0	0	0	0	0	0	0	0	0	20.399	0
4.2.2.5	369.397	106.199	0	978.696	0	0	428.767	44.959	51.172	132.226	98.066	0	416.152	282.751	0	313.236	0	0	34.99	99.832	55.491	145.703	190.988	0	0	53.803	18.894	764.03	21.902	326.606	80.367	25.646	23.567
4.2.2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.556	0	0	0	0	0	0	0	0	0	0
4.2.2.7	97.187	50.107	17.224	1560.82	0	0	428.638	80.573	30.625	259.552	308.2	757.518	154.321	588.056	0	124.989	0	11.573	6.746	223.705	256.828	31.804	847.461	0	0	245.684	123.742	1348.396	8.618	1414.804	366.166	4.443	42.975
4.2.2.8	0	144.233	0	1041.021	0	0	436.7	45.168	0	191.738	191.137	0	175.314	152.453	0	58.621	0	0	0	92.778	63.342	0	216.794	0	0	0	14.347	736.277	18.278	1216.608	65.129	0	24.644
4.2.2.9	0	0	0	0	0	0	212.377	242.005	13.904	82.665	462.41	0	6.599	213.947	21.655	40.762	0	0	53.552	61.81	0	0	33.467	0	0	22.9	16.927	0	0	0	0	5.262	0
4.2.2.n1	0	322.481	0	2.412	0	0	0	246.589	5.447	1.404	281.694	21.186	16.699	162.994	0	4.197	0	0	0	14.509	0	2.497	0	1.923	0	0	18.469	0	0	0	0	31.526	3861.558
4.2.2.n2	0	104.381	0	3.509	0	0	0	30.276	0	0	71.603	10.497	2.933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.458	345.451
4.2.3.1	2716.023	4087.947	1806.293	2166.977	1198.366	243.014	2240.141	2098.03	4191.581	2059.216	1572.318	4880.028	3082.25	2930.869	651.863	1397.892	3130.405	3072.236	1092.583	1119.197	3719.908	3488.8	1866.516	2533.713	143.916	1992.909	3295.009	3846.433	1117.262	2410.935	1694.451	3212.386	6892.717
4.2.3.12	29.805	24.418	16.332	0	0	0	7.394	136.563	0	32.677	90.078	0	0	0	10	78.95	56.034	0	4.376	0	0	0	9.867	19.679	0	248.11	12.127	18.094	12.975	0	7.407	34.42	1422.109
4.2.3.134	0	0	0	0	0	0	0	0	0	0	0	0	17.426	0	0	0	0	0	0	0	0	0	10.912	69.939	0	0	232.604	0	0	0	0	0	0
4.2.3.153	0	0	0	0	0	194.25	0	251.793	0	205.581	129.597	0	59.965	0	0	0	326.581	0	0	0	0	2140.255	0	1003.051	56.444	0	0	0	0	0	0	0	0
4.2.3.3	6136.053	8518.287	3965.784	4959.031	2832.97	957.334	5852.6	3216.882	6320.766	4196.601	3457.551	7588.721	6146.346	5665.238	1537.577	4326.261	4923.396	5570.304	2755.756	3166.826	5365.793	3320.225	4765.623	4549.504	253.214	5040.697	4213.329	7845.26	3846.392	3943.991	2884.922	4619.024	7189.226
4.2.3.4	5099.479	6816.606	3884.007	2984.578	2456.119	870.035	3019.459	5760.185	7520.79	2931.58	3549.436	6239.194	5252.006	4293.535	1374.028	3716.098	4542.889	7589.232	5829.309	2434.442	5857.671	3514.224	5205.756	5302.53	296.583	4898.785	4631.253	6275.075	4773.819	2744.51	3649.339	5484.518	6785.539
4.2.3.5	5514.394	6488.14	3285.04	2889.167	2294.862	772.115	3164.063	4660.66	4761.857	3223.231	3131.54	5470.509	4974.756	3987.763	1312.54	3863.224	2742.021	5592.829	3199.273	2520.068	5189.527	6110.453	3845.368	5837.897	266.631	4680.047	4330.731	6467.974	5370.055	2587.992	3179.921	4596.234	6651.154
4.2.99.18	7524.658	7823.316	4252.628	4325.597	3759.204	2153.493	4039.716	6095.561	7199.729	4180.573	4306.601	7405.31	7928.758	5283.702	15543.482	5531.615	5414.614	8066.583	4227.565	2858.734	8029.386	7748.996	5301.774	8368.704	2042.158	7612.814	7573.04	9693.17	5868.465	4087.193	4250.196	6837.725	9770.86
4.2.99.20	62.889	356.157	12.725	0	0	0	0	149.377	30.919	17.241	131.239	39.218	11.062	86.577	0	9.681	17.338	0	42.987	16.715	12.041	0	19.321	0	0	0	18.85	7.651	0	0	6.46	115.866	2245.326
4.3.1.1	1172.016	2082.047	570.747	512.83	716.234	58.881	1082.189	571.574	2421.269	500.234	482.673	1298.692	965.239	1375.338	237.137	448.088	1164.746	759.289	390.687	455.433	667.788	463.652	468.757	568.521	13.247	708.973	1106.289	1079.805	299.226	1582.69	766.15	1375.343	4928.48
4.3.1.12	70.211	0	16.394	0	5.577	68.203	19.768	19.169	0	6.951	25.423	0	0	0	15.235	99.107	0	32.821	12.865	7.482	0	10.685	0	0	29.46	340.538	104.363	7.441	0	19.778	0	0	5.508
4.3.1.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.3.1.15	513.779	1276.243	538.204	55.524	357.435	51.287	54.677	319.546	1026.927	41.974	227.061	277.581	400.762	72.901	196.915	113.141	471.888	609.567	134.326	153.033	404.653	251.472	131.287	627.033	8.27	426.571	482.722	539.192	346.264	20.335	448.606	980.464	3277.773
4.3.1.17	4135.262	6133.7	3697.429	1384.999	2668.746	199.775	1407.217	2876.606	7697.283	1800.537	2183.336	8364.545	3464.139	3101.788	838.966	1420.436	3329.157	3877.034	2653.068	1731.506	5788.752	2036.046	2427.687	2883.611	76.609	3844.858	4632.346	5881.936	3036.738	802.262	2133.029	6663.995	14074.195
4.3.1.18	106.964	384.723	64.907	51.194	95.73	17.226	0	439.135	167.068	177.205	252.484	111.626	121.978	0	54.639	66.477	133.58	64.625	83.46	51.16	192.814	164.453	98.019	298.166	54.34	127.947	183.873	115.596	209.522	76.773	119.214	147.536	5683.764
4.3.1.19	2785.371	3929.98	1768.466	502.428	1399.459	158.803	330.641	2262.723	3289.766	865.266	1661.745	2313.765	2626.356	438.828	474.653	1679.214	3080.183	2415.515	1126.324	786.701	2237.612	1489.821	1371.53	2486.039	73.678	2609.626	2054.222	3786.386	1366.474	249.463	1016.97	3232.699	10341.285
4.3.1.2	0	227.746	0	0	0	18.79	0	2.928	0	0	0	0	21.335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.743	0
4.3.1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.685	0	0
4.3.1.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.049	0	0
4.3.1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.204	0	0	0	0	0
4.3.1.3	1058.745	417.383	392.288	2503.568	48.054	21.323	2068.049	1039.878	195.468	1441.092	556.117	1563.523	959.757	2381.427	118.041	984.618	117.681	290.159	270.043	905.475	688.423	1126.088	1524.406	163.519	89.681	637.184	561.109	1635.908	613.718	2243.789	783.679	384.661	223.803
4.3.1.32	0	0	0	0	0	0	0	248.622	0	247.376	162.932	0	65.606	0	0	0	617.333	0	0	0	0	2451.526	0	1329.687	0	0	0	0	0	0	0	0	0
4.3.1.4	545.745	88.313	41.42	1080.586	22.427	0	716.273	51.812	69.38	280.387	270.637	1024.916	408.017	857.259	28.811	113.453	124.924	75.684	134.546	291.053	351.956	172.691	386.329	20.782	0	221.238	197.792	964.72	31.867	1596.881	354.714	133.163	108.883
4.3.1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.077	0	0	0	0	0	0	0	0	0	0	0	0	0
4.3.1.7	787.17	1093.936	66.743	126.536	42.138	98.888	116.043	743.635	114.357	53.057	628.935	636.186	996.183	259.435	19.087	93.302	376.401	52.838	38.679	118.702	238.215	90.806	121.933	125.242	74.1	189.027	223.647	32.339	383.743	112.478	835.56	258.932	8104.347
4.3.2.1	5541.077	6540.985	4571.505	2973.546	2228.885	658.031	3483.034	4880.94	6010.56	2929.996	3233.46	5988.605	4995.148	4372.324	1442.993	3803.761	4387.733	5860.094	4034.606	2399.073	5145.892	5010.967	4756.273	5676.288	337.794	4794.112	4368.847	6711.381	4743.409	2713.744	3388.741	4904.638	5630.342
4.3.2.10	11477.875	11574.286	6814.847	5781.417	4764.088	1782.354	6137.572	8796.775	12677.79	4984.048	6391.567	11146.272	10364.861	7795.323	3084.207	7018.636	7793.761	12096.494	7823.453	4966.341	10598.988	11904.764	9227.992	12188.586	652.936	8512.251	8608.983	13159.307	7304.015	5366.104	6589.74	8611.903	7423.995
4.3.2.2	5171.437	5989.441	4675.481	3208.383	2384.582	727.719	3571.866	4720.342	6337.346	3776.402	3516.546	6207.53	4873.08	4077.189	1494.033	3720.472	5052.417	5652.618	3519.96	2703.458	5475.435	6509.199	4625.12	6128.928	289.062	4813.628	4794.727	6767.067	4286.081	2746.9	2989.789	4794.649	5637.748
4.3.2.3	71.165	796.093	61.109	142.236	0	0	232.988	765.883	4.717	42.349	177.47	17.715	361.423	154.243	0	5.859	16.438	0	0	23.164	118.56	26.021	216.294	0	0	0	0	0	10.255	1238.597	60.673	70.024	3256.241
4.3.2.7	0	129.846	0	0	0	0	0	51.742	0	0	37.941	5.251	0	0	0	0	0	0	0	0	8.699	6.683	0	0	0	0	0	0	0	0	0	15.731	992.771
4.3.3.6	3909.96	5068.618	3867.419	572.306	2111.059	125.324	957.101	1980.483	6620.047	1633.307	2110.363	4700.361	3904.228	1570.333	933.836	3979.88	5263.739	6525.574	2393.249	1536.398	6143.644	6769.944	2448.852	4936.573	107.172	2515.96	6996.032	5397.176	2955.117	186.935	1096.759	4861.508	2863.235
4.3.3.7	7268.94	7545.825	4213.501	3354.392	3296.362	823.716	3712.917	4507.658	8982.647	3546.189	3357.883	7387.207	6346.134	4005.492	1877.753	4432.331	5612.277	7405.626	4406.413	2929.428	8524.623	6804.196	4758.186	6152.262	391.471	5327.372	6073.003	8638.623	3405.026	3070.022	3853.445	5635.66	7988.129
4.3.99.2	465.199	38.262	135.187	1213.661	17.407	0	541.555	709.933	51.215	289.897	238.455	1117.202	374.74	1381.336	25.016	337.861	32.377	14.936	42.673	177.165	263.73	62.092	547.692	0	19.383	210.691	167.078	121.237	0	819.463	325.398	43.907	54.594
4.3.99.3	1793.532	1433.813	2677.676	3357.912	815.695	317.557	2511.254	2419.533	3409.693	2117.601	1129.056	4136.785	1798.04	3196.367	529.449	1648.07	2254.563	2188.358	2373.795	1536.873	1657.389	3905.973	2258.152	2379.706	82.214	1767.961	1636.002	2421.232	511.354	2541.65	1809.527	1882.824	2871.817
4.3.99.4	22.707	24.65	37.182	0	9.783	0	0	12.523	55.718	0	0	0	26.237	0	18.003	7.833	27.764	22.695	35.231	0	17.213	18.004	15.014	138.931	23.094	26.619	20.926	29.36	13.31	0	12.525	25.831	50.114
4.4.1.1	342.969	911.58	184.701	83.186	244.375	107.669	123.809	119.43	1021.408	307.574	300.158	1173.632	418.67	154.89	166.628	98.641	584.1	519.485	630.571	189.679	655.506	266.813	257.279	402.106	0	575.463	514.179	1019.87	305.376	55.987	340.74	674.446	727.538
4.4.1.11	1484.034	3319.399	1416.999	307.155	1155.461	63.941	613.094	548.463	3563.584	485.828	1191.301	2383.882	1893.243	786.392	660.293	589.751	1935.423	2990.999	1380.763	598.784	3001.919	811.922	820.774	1679.151	47.508	1728.83	2353.083	2323.459	938.276	62.522	1035.038	2660.913	1779.086
4.4.1.13	19.227	157.338	0	0	0	0	0	77.681	4.474	0	34.748	0	0	2.487	0	0	0	0	0	0	3.063	0	0	0	0	4.577	0	0	0	0	0	24.086	859.633
4.4.1.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.428	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.4.1.15	0	393.402	0	0	0	87.106	8.634	249.092	13.983	19.741	81.356	52.263	31.33	8.264	0	11.862	0	0	0	30.92	30.49	0	6.455	3.296	36.809	0	56.921	21.091	0	17.556	0	78.507	2737.677
4.4.1.16	91.785	137.436	15.954	0	0	0	0	7.009	0	0	10.22	35.663	16.798	0	0	0	12.825	9.843	27.979	5.669	25.734	15.775	0	59.273	0	8.018	68.773	78.39	30.673	0	0	100.068	110.978
4.4.1.17	0	19.582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.4.1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.4.1.21	4300.822	6276.075	2956.189	2138.492	2343.099	441.067	2642.365	1748.798	5573.502	2003.68	2481.493	4734.556	3945.663	3160.738	944.042	2665.967	3516.774	5320.806	1636.847	2102.454	5338.195	2508.081	2691.256	3947.64	120.401	3990.218	4617.12	6205.26	2557.246	2193.221	1862.655	4633.739	5294.3
4.4.1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.124	0	0	0	0	6.545	0	0	0	0	0	0
4.4.1.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.072	0	0	0	0	0	10.458	0	0	0	0
4.4.1.28	0	147.172	0	0	0	0	0	77.681	4.474	0	31.574	0	0	2.487	0	0	0	0	0	0	3.063	0	0	0	0	0	0	0	0	0	0	19.068	783.675
4.4.1.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.4.1.5	2882.724	4548.816	1875.402	574.317	1468.018	147.396	1073.118	1867.371	7236.657	747.827	1243.763	3665.221	2798.383	955.24	885.092	1034.851	5563.856	3982.508	1194.82	519.295	3295.727	615.453	1194.939	1645.473	337.282	2053.847	3180.837	3179.643	1318.494	495.038	1051.708	3247.695	7717.655
4.4.1.8	2236.115	4125.641	995.71	883.047	996.902	115.068	1581.344	1665.189	3110.143	845.778	882.126	1706.796	2512.311	2659.209	601.995	723.143	2320.374	2791.417	1621.624	1086.81	3438.273	871.142	1136.717	1633.309	6.736	1525.953	3094.864	2284.652	1347.009	1071.981	1621.95	2709.332	5490.421
4.6.1.1	706.672	602.648	140.022	488.202	187.426	47.113	126.523	987.827	374.587	123.675	272.275	511.932	1067.021	377.485	72.361	113.936	478.11	572.444	89.582	170.067	1094.646	376.084	779.55	909.433	0	363.648	1137.566	1332.187	330.288	270.343	77.561	646.905	1209.006
4.6.1.12	5978.139	6234.817	14342.527	3401.992	4029.231	723.4	3872.412	4837.97	6075.207	3351.029	2902.462	6404.3	5418.299	4709.026	1547.431	3618.781	2868.5	6472.991	4632.508	2896.37	5835.863	4102.883	4291.818	4654.529	403.527	5216.854	5135.551	7100.974	4884.057	3020.161	3337.409	5705.436	4826.587
4.6.1.13	454.675	156.046	55.428	939.946	0	0	215.865	511.05	167.463	116.737	196.311	272.225	685.829	291.04	12.483	217.601	176.26	93.423	26.121	81.128	167.746	249.83	800.035	31.684	0	54.929	81.519	899.67	0	363.79	78.719	167.189	55.499
4.6.1.17	2432.123	3862.737	1382.666	349.342	1828.508	231.794	576.607	885.248	4290.764	1042.658	1241.897	2122.293	2124.569	863.085	717.62	661.861	2932.278	3340.636	1227.19	745.796	2690.594	3968.585	581.735	3415.343	45.712	2236.366	2193.315	2461.894	1161.771	135.57	854.629	2206.63	2275.481
4.7.1.1	0	80.552	0	2.306	12.151	0	18.442	5.105	0	0	7.957	0	0	11.835	0	0	0	0	0	1.984	0	0	5.303	0	0	0	0	0	0	0	0	5.681	496.122
4.99.1.1	344.604	655.955	38.191	0	15.185	145.155	78.447	378.2	62.846	0	156.01	75.153	46.827	48.505	62.653	26.353	181.138	80.968	167.396	13.551	47.309	39.252	45.53	223.491	58.231	9.309	191.161	113.88	78.318	0	65.606	194.529	3266.473
4.99.1.11	0	0	0	0	0	0	0	307.944	0	186.637	139.672	0	87.406	0	0	0	654.6	0	0	0	0	1731.81	0	1212.007	0	0	0	0	0	0	0	0	0
4.99.1.12	1153.241	1237.776	1359.21	132.523	786.766	207.763	424.789	1478.45	2643.552	466.656	281.121	1746.605	733.114	804.238	364.399	589.809	1297.333	2037.555	2197.307	442.631	810.897	1067.573	820.469	1431.592	72.628	1180.122	772.445	1201.127	1099.005	53.208	1120.367	1211.21	978.812
4.99.1.3	1152.4	1304.504	780.363	134.297	663.341	0	226.43	402.502	1742.53	298.625	593.925	452.309	651.165	541.708	227.246	304.148	2205.853	881.938	356.9	201.309	491.73	2100.37	279.453	2105.998	23.151	826.506	960.849	856.617	422.389	198.96	449.365	1375.059	410.296
4.99.1.4	376.278	10.648	36.02	0	20.604	75.12	68.004	108.717	117.506	14.101	90.566	19.556	5.766	32.52	0	82.66	372.998	136.99	48.766	9.767	183.546	99.82	4.796	9.988	25.651	231.082	133.259	209.959	33.659	0	0	199.219	1668.416
5.1.1.1	7299.269	8676.911	4083.198	3220.909	3411.109	1053.826	3898.942	5823.923	7009.394	3954.697	5014.308	6625.136	6109.703	4522.793	1785.448	5505.335	4767.723	8008.875	5737.939	3326.255	7657.441	5831.838	5731.54	7474.59	749.416	6414.395	5098.071	8676.608	6293.013	2536.629	4486.287	6483.248	12495.683
5.1.1.11	0	0	4.133	0	0	0	38.239	0	0	14.203	0	0	0	0	8.245	10.982	0	0	0	41.926	0	0	0	0	0	34.362	8.81	8.954	0	48.18	22.506	0	0
5.1.1.13	108.948	236.368	156.38	6.152	77.137	5.112	10.708	25.967	152.481	40.106	397.815	267.458	135.374	122.298	86.921	47.749	111.925	179.073	0	40.997	233.006	96.947	84.743	215.124	0	51.922	544.086	231.897	52.182	8.696	440.428	275.151	144.41
5.1.1.20	84.16	20.591	69.04	205.966	15.776	0	371.901	96.141	13.704	148.115	116.338	699.045	56.09	520.22	17.729	209.502	0	16.693	9.771	200.948	177.992	46.442	346.842	0	14.691	142.39	131.198	164.755	0	389.828	264.164	43.015	50.57
5.1.1.3	5676.518	6934.099	3757.174	3277.877	2464.374	731.532	3497.19	2931.966	5479.776	3333.093	2739.126	6694.461	5175.09	4248.351	1655.202	4176.235	3857.177	5477.329	2548.442	2964.659	5656.352	4024.012	3981.963	4890.572	1257.726	5121.503	5205.436	7588.188	5497.769	2768.484	2633.368	5902.462	6582.15
5.1.1.4	184.431	236.313	98.3	0	133.971	0	0	43.126	377.094	33.723	30.691	215.674	96.962	9.065	84.813	55.628	327.756	101.123	527.496	36.749	139.839	31.822	48.461	412.121	0	117.128	184.984	102.542	144.341	0	64.048	216.63	197.005
5.1.1.7	7049.433	7108.104	3658.69	3392.818	2726.99	407.354	3124.878	4968.609	7285.525	3694.015	3739.504	5918.376	5633.352	4361.95	2049.929	4416.581	5575.645	5859.038	4856.869	3257.452	5860.63	6839.826	4876.47	7589.877	469.782	6089.267	5141.481	7539.087	6432.405	2735.845	3312.096	5831.426	8556.159
5.1.2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.1.2.2	0	0	0	0	3.825	0	0	129.386	0	0	0	0	0	0	0	0	0	42.869	0	4.155	0	0	0	0	0	0	0	0	0	0	0	0	2.373
5.1.2.3	0	71.2	0	0	0	96.667	0	10.484	13.453	6.814	0	8.787	0	0	0	0	2.977	0	0	2.758	0	0	0	0	41.077	0	10.017	0	0	0	0	20.999	57.27
5.1.3.1	6512.505	8032.557	4203.804	3806.114	2870.554	891.769	3714.41	4587.788	8490.565	4118.925	4420.201	7867.948	5886.544	4849.329	1810.272	3419.756	5217.19	7193.932	4152.549	3049.7	6636.774	4501.052	4923.828	5505.79	314.278	5467.994	5725.154	8004.143	6105.94	2839.477	3878.882	6870.033	11786.034
5.1.3.10	0	0	0	0	0	0	0	9.204	0	10.089	0	0	61.868	614.494	0	0	0	0	0	0	60.566	0	330.868	9.208	0	0	0	0	0	81.11	0	0	0
5.1.3.11	1615.983	305.042	610.861	3114.003	168.054	37.341	1211.309	895.071	563.122	923.511	844.391	1728.618	1661.722	2642.394	95.445	652.696	554.666	277.98	468.173	740.801	927.368	713.005	1819.033	311.669	108.374	885.783	718.883	2953.968	451.512	972.55	535.03	457.79	563.847
5.1.3.12	0	0	0	0	0	76.636	0	0	0	0	0	0	7.857	0	0	0	0	0	0	0	0	0	0	0	17.012	0	4.184	0	0	0	0	0	0
5.1.3.13	5418.329	5703.911	3492.495	5097.859	2185.658	598.639	5012.932	4045.393	6470.927	4640.395	3371.708	5573.218	5248.09	5675.805	1666.3	4941.673	4874.966	4506.881	2555.668	3375.361	4525.476	5096.531	5483.077	4787.342	176.648	4341.492	3508.832	6155.508	4341.541	3616.471	2637.2	4711.97	4418.688
5.1.3.14	2727.386	2059.202	2761.829	3213.478	982.924	369.023	1609.954	2245.372	1489.622	2368.015	1275.316	2975.869	2007.765	3900.94	665.364	1023.809	1019.808	678.446	543.112	1245.059	1062.167	678.877	1760.001	730.403	84.1	1300.867	1004.861	3324.324	1799.501	3036.748	1006.652	1622.739	5352.681
5.1.3.15	662.283	673.243	0	10.98	22.869	21.182	9.408	1416.385	80.822	26.989	153.673	223.303	266.271	88.927	14.104	111.054	37.942	1500.257	2100.063	129.282	243.53	128.831	147.265	31.084	10.044	129.149	667.017	725.263	525.382	0	0	363.322	2671.014
5.1.3.2	4317.026	4725.576	2752.026	4178.459	2041.069	628.806	3330.748	2580.561	5869.981	2839.635	1745.396	4338.187	3577.619	3169.5	874.66	2107.113	5688.492	2974.42	2214.861	2188.4	3357.339	1897.128	4320.203	3132.516	195.007	3177.19	4310.546	5848.183	2436.428	5140.851	2262.638	4477.513	9480.155
5.1.3.20	13.161	500.519	28.078	0	102.686	119.893	137.142	1569.322	1136.05	51.786	305.937	25.055	56.125	213.93	125.284	210.465	30.201	1033.09	1656.48	68.405	68.483	511.538	688.608	560.264	13.816	226.385	124.278	165.307	184.547	36.052	827.02	70.899	3048.345
5.1.3.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.1.3.22	362.737	1757.836	286.066	125.972	193.822	36.851	0	1217.054	1690.738	34.562	436.445	391.106	324.675	18.913	76.802	92.107	792.136	239.914	63.65	49.934	207.336	93.39	45.238	197.541	13.772	198.31	148.21	450.796	157.36	41.771	213.957	779.024	14527.947
5.1.3.23	0	41.806	37.177	152.819	0	0	134.36	493.728	15.324	32.765	0	0	108.702	35.656	0	0	26.205	0	0	30.184	95.547	12.3	0	0	3.743	0	0	0	15.335	1088.862	11.579	0	0
5.1.3.24	8.326	968.348	129.976	500.186	0	0	552.878	623.69	102.736	275.486	131.251	836.826	175.908	1224.943	18.435	135.41	68.61	40.691	0	145.77	54.351	118.091	159.435	0	0	142.297	74.213	60.326	5.711	548.272	316.493	79.342	4166.749
5.1.3.26	0	0	0	0	0	0	0	8.273	0	0	0	8.188	0	8.116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.871	0
5.1.3.29	25.236	395.188	0	41.878	5.222	0	0	184.619	22.199	0	57.947	9.435	124.175	58.175	0	61.407	28.432	0	0	99.29	120.762	77.474	80.23	5.208	0	0	14.307	7.773	74.684	0	105.979	46.608	2425.925
5.1.3.3	6368.351	7280.712	4171.032	9073.69	2285.706	678.228	6910.862	4446.151	6575.63	5089.116	4484.131	9464.92	6710.307	10314.617	1537.295	4756.092	4886.666	5386.325	2306.249	4138.97	7500.66	4178.824	7950.492	4086.982	337.135	4937.003	4663.455	9558.984	3015.791	8403.882	3669.158	4818.757	6155.958
5.1.3.30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.1.3.32	265.279	741.079	376.776	756.52	114.879	7.39	1551.663	1275.963	445.69	649.001	571.993	2199.475	607.585	2240.8	116.806	458.394	394.267	104.217	42.644	835.1	363.946	157.726	1245.05	121.469	37.869	484.753	234.953	304.03	157.249	1037.02	1172.244	127.521	4682.736
5.1.3.4	1880.191	4225.713	1509.555	1190.296	1449.596	96.25	1436.897	2063.759	4544.723	996.631	1508.12	2978.465	2754.474	2550.406	672.101	1467.299	2087.292	3729.715	1292.333	1350.4	3929.942	1559.093	1809.501	2082.639	80.264	1681.616	3484.913	3298.175	1418.484	2386.13	1516.396	3658.672	13499.208
5.1.3.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.795	0	0	0	3.624	0	0	0	0	0	0	0	0	0	0	0	9.925	0
5.1.3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.1.3.6	0	0	0	0	0	0	47.709	0	0	11.894	0	0	0	0	5.942	0	0	0	0	0	0	9.929	0	0	0	0	6.952	0	0	61.51	8.958	0	0
5.1.3.7	0	7.781	0	0	0	0	16.902	0	0	0	0	0	0	0	0	0	26.556	0	0	29.589	0	0	0	0	0	0	17.657	0	0	70.218	13.74	33.546	0
5.1.3.8	189.352	108.898	150.455	807.108	57.356	110.912	352.794	738.245	1190.041	316.29	236.43	262.563	278.726	335.618	149.532	383.609	19.924	87.181	153.992	289.119	104.106	205.513	1227.311	578.396	0	340.87	138.507	492.77	170.16	112.399	879.444	75.005	34.2
5.1.3.9	1692.136	1460.768	459.867	245.061	653.892	76.285	232.064	327.816	1704.902	259.052	438.878	1307.643	592.289	479.797	263.919	447.366	761.599	1097.982	500.579	423.85	933.689	350.33	799.761	1182.183	27.805	802.104	1037.015	1750.691	475.714	96.523	343.895	1757.179	2229.771
5.1.3.n2	0	0	0	0	0	0	0	16.399	0	0	0	0	0	0	0	0	0	0	0	0	6.77	0	0	0	0	0	0	0	0	0	10.081	0	0
5.1.99.1	11.65	63.988	89.745	350.559	18.074	0	260.602	137.258	40.886	558.205	104.984	0	61.53	246.444	21.922	344.142	25.634	21.737	69.158	356.77	323.693	268.518	43.875	8.341	11.078	51.054	46.01	301.096	0	61.972	30.772	49.238	11.078
5.1.99.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.655	0	0	0	0	0	0	0	0	0	0	0	0	0
5.1.99.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.1.99.6	4089.295	4933.744	3095.209	2419.602	2040.51	185.808	2751.473	2290.767	4064.539	2430.175	2552.909	4208.378	4624.394	3563.454	927.034	2877.01	3537.292	3985.592	1853.623	1735.25	4268.753	4740.252	2705.116	4828.157	137.087	3567.522	3184.022	4689.164	1859.615	3315.529	2085.223	4162.915	2207.968
5.1.99.8	0	2.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.2.1.5	23.962	15.459	0	0	0	0	0	0	0	0	0	10.287	0	0	0	0	0	0	0	0	8.969	0	0	0	0	9.639	19.964	4.49	0	0	0	20.588	0
